id,title,poster_path,release_date,popularity,reviews
1174618,Alice in Terrorland,/5XJGvr8g9jkmN6KUIOQOj2iE6K4.jpg,2023-12-26,799.021,"FULL SPOILER-FREE REVIEW @ https://talkingfilms.net/civil-war-review-a-thought-provoking-dive-into-war-journalism-and-moral-complexity/

""Civil War attests to Alex Garland’s fascinating ability to create impactful narratives that provoke deep discussions, beyond his unwavering commitment to the themes and characters at hand, without falling into preachy stances.

A film that transcends political boundaries, focusing on war journalism, the moral dilemmas faced by those who risk their lives to tell stories that cannot be ignored, and the personal transformation necessary to carry out such an inhuman task. The character complexity and the chilling intensity of the cinematography and sound production contribute to a powerfully engaging, repeatedly shocking audiovisual experience.

It’s a tribute to a profession often forgotten, but equally a challenge for viewers to reflect on critical issues in contemporary society.""

Rating: A-"
293660,Deadpool,/3E53WEZJqP6aM84D8CckXx4pIHw.jpg,2016-02-09,1230.482,"""Sam"" (Lupita Nyong'o) is living at a residential home when a group of them take a day out to the big city. She only agrees to go if she can have pizza, but that opportunity is soon kiboshed when their minder ""Reuben"" (Alex Wolff) tries to herd them back home after a city-wide alert is called. Things are falling from the sky - and these things are hungry. With carnage ensuing, she and her cat manage to find refuge in the theatre they were attending but with even the slightest of sounds attracting their foes, she realises that heading to Harlem for a Pepperoni from Patsy's might be her best option. Walking silently, she encounters the dazed ""Eric"" (Joseph Quinn) who has come from the UK to study law in the USA and has ended up with much more than he bargained for. Initially reluctant, she agrees to walk with him and gradually a bond develops as the environment gradually and dangerously disintegrates before them. Luckily, the monsters can't swim - so perhaps they can try to make it to the water? Obviously there's not a great deal of dialogue here, so the accumulating sense of (limited) menace is built by two actors who are adequate but who don't really have enough to work with to make this stand out. As ever, the lengths people will go to to save their pets astonishes me. Danger everywhere and yet both feel the need to risk life and limb for a moggy! Bizarre. It's difficult at the best of times to get much traction from prequels, and Michael Sarnoski doesn't really manage to develop the characters or the story beyond this ninety minutes of stand alone cinema that really has little to do with the other, far better, films from earlier in this strand. It's watchable enough, but nothing remarkable. Pity."
929590,Civil War,/sh7Rg8Er3tFcN9BpKIPOMvALgZd.jpg,2024-04-10,639.358,"A funny movie with a romantic love story.

Wade Wilson (Ryan Reynolds) is a former Special Forces operative who now works as a mercenary. His world comes crashing down when evil scientist Ajax (Ed Skrein) tortures, disfigures and transforms him into Deadpool. 

The rogue experiment leaves Deadpool with accelerated healing powers and a twisted sense of humor. With help from mutant allies Colossus and Negasonic Teenage Warhead (Brianna Hildebrand), Deadpool uses his new skills to hunt down the man who nearly destroyed his life."
383498,Deadpool 2,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,2018-05-10,886.137,"The Mercenary with a mouth is back with the eagerly awaited arrival of “Deadpool 2”. The films sees the generally well-meaning but highly dysfunctional Deadpool (Ryan Reynolds), back to taking out bad guys as a contract player but also managing his relationship with Vanessa (Morena Baccarin).  When an unexpected event sends his life into a freefall, Deadpool tries to find a new purpose with the help of his X-Men associates from the last film who attempt to recruit him into their organization.
His first mission is to defuse an angry and destructive young mutant named Russell (Julian Dennison), which takes an unexpected turn and lands them both in serious trouble.

One would think that would be enough to cause some major life changes for Deadpool but thanks to the arrival of Cable (Josh Brolin), a cyborg soldier from the future; things are about to get much more complicated and intense.
Undaunted, Deadpool opts to form his own league of heroes and aside from Domino (Zazie Beetz); they seem to be as unlucky or dysfunctional as their leader which makes for some very hysterical consequences.

What follows is an action and laugh-laden adventure which brings even more of what made the first film such a success to the audience as the film takes the bawdy action of the first and ups the ante thanks in large part to an expanded budget and cast.
My biggest concern for the film was that with an expanded budget there would be too many characters and an attempt to do far too much with the film. That did play out at times in the beginning as for me, the first film worked so well as they had to let the characters rather than the action and effects carry it and the rapid-fire arrival of so many jokes and creative profanity made repeat viewing of the film necessary to catch everything.

This time out we get elaborate action and chase sequences as well as a much larger cast. At times it seemed as if this would possibly overshadow the characters and story but Reynolds and Director David Leith never let it cross that line.
They also go back to the core elements in the final third of the film which really allows the film to fully connect with the tone of the original film and brings the film home to a satisfying conclusion.  What really sold the film for me was the brilliant and very inspired extended scene during the credits which allows Deadpool to “fix” various issues which perfectly captures the irreverent character and the best aspects of the series where the cast is willing to make fun of themselves as well as the larger universe in which their characters exist.

I cannot wait to see what comes next as “DeadPool 2” is another fun outing for the character and something very different from most comic based movies.

4 stars out of 5"
718821,Twisters,/pjnD08FlMAIXsfOLKQbvmO0f0MD.jpg,2024-07-10,520.448,"FULL SPOILER-FREE REVIEW @ https://fandomwire.com/twisters-review-delivering-exactly-what-fans-crave/

""Twisters is exactly what one expects from a disaster flick: a visual spectacle full of action and adrenaline, with a predictable yet effective narrative.

Daisy Edgar-Jones and Glen Powell stand out as protagonists, bringing charisma and chemistry to characters with some emotional depth. Dan Mindel's cinematography and Benjamin Wallfisch's score add to the immersion layer of the summer blockbuster.

It doesn't bring anything new to the genre, nor does it need to, as it fulfills its sole, valid purpose of entertaining its target audience while still respecting the victims of natural disasters, reminding us of the importance of humanity and altruism in times of crisis.""

Rating: B-"
626412,Alienoid: Return to the Future,/4RClncz0GTKPZzSAcAalHCw0h3g.jpg,2024-01-10,295.011,"FULL SPOILER-FREE REVIEW @ https://talkingfilms.net/the-fall-guy-review-a-thrilling-tribute-to-the-unsung-heroes-of-cinema/

""The Fall Guy emerges as a passionate ode to the brave, audacious stunt doubles, neglected by the film industry for so many decades. David Leitch offers an experience full of action, comedy, romance, and mystery, highlighted by the impressive physical feats performed by the stunt department, mostly without the aid of visual effects.

It’s a necessary tribute to those who risk their lives daily to elevate the entertainment power of cinema. Although it occasionally loses focus due to multiple storylines, the movie conveys a clear message about the importance of creative freedom and respect for all involved in filmmaking.

With charismatic performances by Ryan Gosling and Emily Blunt, as well as an energetic score by Dominic Lewis, this celebration of cinema and the hard work behind the scenes is one of this year’s must-see IMAX screenings.""

Rating: A-"
821499,The Inheritance,/3qQok7BPKVcM0DA9Zu5OeMzzmk6.jpg,2024-07-12,430.149,"_Kung Fu Panda 4_ isn’t the best _Kung Fu Panda_ film, or even the best of the series’ three sequels. However, as a fourth film in a franchise, it’s a ton of fun.

And though it’s action isn’t quite as entertaining as its predecessors and it’s unfortunate to see Awkwafina playing yet another thief (_Jumanji: The Next Level_ says hello), for the most part, _Kung Fu Panda 4_ happily skadooshes its way to animated greatness.

**Full review:** https://bit.ly/KuFuPa4"
959098,Autumn and the Black Jaguar,/ocHu00nOZzK0m9BsFdrFg3SglS0.jpg,2024-02-01,367.153,"Atlas would have worked a lot better had it not been used as a vehicle for thinly veiled social engineering. 

Woke nonsense, AI fear mongering and climate agenda's in the form of depopulation, are front and centre, to the point where you simply can't ignore its infuriatingly tiresome, finger wagging. 

A drippy robot named Zoe, that whinges about its pronouns, climate change alarmism with AI that wants to  ""reset"" humanity (heard that before?).

Worse still, this bland, lecturing story, goes nowhere remotely interesting. Its predictable. formulaic fare.

Is there an upside? Its pretty limited. Lots of sci fi eye candy and exposition driven special effects are well done but frankly, that's about it.

In summary, a hollow exposition driven sci fi shell, filled with lecturing alarmist agenda's. I'll pass."
1010581,My Fault,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,2023-06-08,424.656,"FULL SPOILER-FREE REVIEW @ https://fandomwire.com/if-review-a-heartwarming-blend-of-animation-and-live-action-that-surpasses-expectations/

""IF is a delightful surprise that exceeds personal expectations. The skillful blend of 3D animation and live-action brings creativity to a layered, profoundly moving narrative, which explores sensitive themes in a truly genuine, reflective manner while successfully conveying a crucial message about the importance of never forgetting the child within us. Cailey Fleming delivers the best young performance of the year, further enhancing the already highly emotional story, much like Michael Giacchino’s lovely score. As a writer-director, John Krasinski once again demonstrates his innate talent by creating a movie all families can enjoy and cry together. It will linger in the audience’s memory for a long time.""

Rating: A-"
1219685,An Ideal Father,/4xJd3uwtL1vCuZgEfEc8JXI9Uyx.jpg,2024-04-21,354.625,"FULL SPOILER-FREE REVIEW @ https://talkingfilms.net/dune-part-two-review-the-new-generational-epitome-of-sci-fi-epics/

""Dune: Part Two surpasses even the highest expectations, establishing itself as an unquestionable technical masterpiece of blockbuster filmmaking.

With a narrative that deepens the complex web of political relationships, power, faith, love, and destiny, it not only provides a breathtaking audiovisual spectacle, thanks to the genius of Denis Villeneuve, Greig Fraser, and Hans Zimmer, but it also offers a profound meditation on universal human themes through thematically rich world-building and thoroughly developed characters. The superb performances of the entire cast, led by a career-best Timothée Chalamet and a mesmerizing Zendaya, further elevate this incredibly immersive cinematic experience.

It warrants comparisons with the greatest sequels in history, easily becoming the new generational epitome of sci-fi epics.""

Rating: A+"
719221,Tarot,/gAEUXC37vl1SnM7PXsHTF23I2vq.jpg,2024-05-01,379.248,"A group of twenty-somethings have rented a ""literal"" mansion (I wish writers would find out what that word means and use it properly!) and are having a few fireside beers outside it whilst subjecting us to their dull relationship issues. Needless to say the gang are a politically correct assemblage that tick just about every box and are frankly all pretty well deserving of what's to come. On that front, the clue's in the title. Exploring the house looking to top up their supply of booze, they find a locked room full of all things occult and that includes an unique set of tarot cards. Rather foolishly, but typically disparagingly, they demand that ""Haley"" (Harriet Slater) read their fortunes. Next thing they are dropping like flies - all in a manner they gradually realise is akin to the results of the tarot reading. As they gruesomely dwindle, they realise that they are going to need some help and so thanks to Google spook, they find a woman (Olwen Fouéré) who informs them of the bleak history of their toxic tarot and tells them that the cards' destruction might be their only road to salvation. Thing is, can they survive long enough to get back to the house? There's nothing at all original here, sorry. We've seen it loads of times before and the uninteresting dynamic between the characters is even more predictable than the denouement. To be fair, the candle-lit visual effects are quite effective at times, but the acting is pretty dreadful and the whole frat-like presentation left me looking at the clock after half an hour. It's a shame. The whole astrology and mythology surrounding the tarot could have offered us a rich vein to tap into and exploit, but here we simply get a rather lazy and formulaic light-horror enterprise that's really devoid of much imagination. Literally."
829402,Ultraman: Rising,/i6JHSNF6JdjI7mpEqAcYRhu52qg.jpg,2024-06-14,333.167,"Words cannot express how incredibly overwrought, insipid, hyperactive and foolishly exaggerated the third entry into the action-packed _XXX_ film franchise is in the nonsensical and numbing operative spectacle **XXX: Return of Xander Cage**. Monosyllabic muscle-bound action star Vin Diesel revisits the rollicking and roguish skin of athletic spy/sports enthusiast Xander Cage in yet another splashy yet sophomoric throbbing thrill-ride that only diehard Diesel fanboys will swallow with unapologetic fervor.

When in doubt Diesel knows where his bread is buttered in terms of his secured box office appeal. The pumped-up performer has initiated the hoopla with a couple of popular action flicks in the past only to leave them briefly before deciding to return front and center. Diesel has done this tactic with the inexplicably desired _The Fast and the Furious_ movie series as well as the aforementioned _XXX_ offerings (actor/singers Tyrese Gibson and Ice Cube inherited the big screen honors in replacing the absent Diesel in these energized ditties respectively). Now Diesel is called into service once again to capitalize on the extreme spy genre while satisfying those thrill-seekers whose thirst for the James Bond and Jason Bourne action-grabbers may be perceived as relentlessly mild as the acrobatic antics of the hip Bald Bold One looks to overshadow his competitors in daunting dumbness.

Bottom line: who the heck was cramming for the ridiculous return of the attention-getting Xander Cage other than the motivated machismo of star/co-producer Diesel strutting his all-too-familiar slick shtick in an empty-minded vanity project that is jumpier than a kangaroo with the hiccups? There is nothing like playing to the convoluted escapism and exploiting the loyal demographics that continue to get a charge out of Diesel’s boisterous brand from the _Fast and Furious_ enterprise that still sizzles for some and fizzles for others. Nevertheless, this espionage eyesore features Diesel’s Cage at his best…and that is not saying much. He is as smooth as ice soothing your ailing tonsils. Check. He is a chick magnet to the highest degree. Check again. He can turn his biceps and brawn into an invaluable weapon for the safety of his country and comrades. Double check and then some. Overall, we get it…Xander Cage is a badass without boundaries and daredevil Diesel and his on-screen cohorts wants to reinforce such titillating tripe. Go figure.

Granted that **XXX: Return of Xander Cage’s** sole purpose is to play into the pulsating popcorn pleasure of its audience while expecting one not to take the excitable escapades too seriously. Still, the tired formula for this particular genre in general (not to mention a Vin Diesel-starring vehicle) feels utterly uninspired and recycled despite the ambitious showcasing of active triggers that include high-wire skiing through the woods, dirt bike surfing, daring skateboarding prowess while clinging to the side of a moving bus and oh yeah…a lot of colorful butt-kicking tactics to boot. The highly stylized lifestyle of the free-wheeling Cage is by-the-numbers hedonism–cause havoc, conquer the lovely ladies hormonal for his suave affections and come off looking cool this side of 70’s knockoff bad motherf&%$# private eye John Shaft in taking care of business. Great spy work if you can conjure it up for indiscriminate action junkies wanting to engage in this souped-up silliness without rhyme or reason.

For those not quite familiar with the Xander Cage “mythology” he was an extreme sports talent that had been recruited by NSA head honcho Augustus Gibbons (Samuel L. Jackson) to utilize his competitive skills and abilities undercover. Now Cage is back in the saddle as he horses around on yet another challenging assignment that finds him butting heads with a trio of baddies in Deepika Padukone’s Serena, Donnie Yen’s Xiang and Tony Jaa’s Talon–a threatening threesome experimenting with dangerously rigging outer space satellites or something to that trivial effect. Of course the crafty Cage–beyond wily and reckless–is often reigned in by the likes of his superiors including Agent Jane Marke (Oscar and Emmy nominated Australian actress Toni Collette needlessly toiling away in this toothless contraption of a spy thriller).

Director D.J. Caruso (2016’s “The Disappointments Room”) merely goes through the motions with this disjointed spy caper that flexes its moronic muscles without offering much else to the preposterous proceedings. The displayed dialogue in a Lucky Charms cereal commercial has more credibility than the words leaving the lips of the featured players in this woefully generic actioner. Diesel, who has shown some promise as an actor in previous critical fare from yesteryear such as 2000’s _Boiler Room_ and 2006’s _Find Me Guilty_ has since played it safe and relied on the frivolous “sure thing” with the repetitive Furious installments and other fluffy movie projects that had diminished his potential in Hollywood beyond the brainless blow-em-up cinema that he finds automatic comfort in churning out as a cinematic safety net.

Although they say that a single “X” usually marks the spot it takes triple X’s to disprove this theory when welcoming back the chaotic coolness that is Diesel’s detached dude in cocky-minded Xander Cage–the sensationalized showboat that should have left his debuted one-dimensional adventurous tendencies back in 2002.

**XXX: Return of Xander Cage** (2017)

(c) **Frank Ochieng** (2017)"
1308623,La Familia del Barrio: La Película,/9mOEVJCKUWMxTABooY1U0FSwfi6.jpg,2024-06-28,324.567,"**Go watch as soon as it releases in your country!**

I was privileged enough to be in Tokyo the day they released this movie with English subtitles and I have to say that if you enjoy ""monster"" movies there is no way you won't like this Godzilla.

The movie is set from the last days of WW2 to the early post-war. The nuclear bombs used in the Pacific gave Godzilla its super powers, and in the post war it decides to swim towards Tokyo, which of course results in a desperate attempt of stopping the monster. A former kamikaze pilot that had a previous traumatic encounter with Godzilla sees this as an opportunity to get revenge. Apart from a few dialogs and actions from the authors that are more suitable to the Japanese than the American audience, this movie has it all, romance, drama, loss, existencial crisis, and a gory and unstoppable monster. 

Whether you are an old Godzilla fan or a curious newcomer to this type of movie, Godzilla is one of the best movies released this year."
38700,Bad Boys for Life,/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg,2020-01-15,308.196,"The list of what's wrong with 'Bad Boys For Life' is long and varied, but it's not all bad. There were some good lines, and the scenes where Mike and Marcus were together obviously shine in an otherwise dull film. Fans will also go nuts when a character from a previous 'Bad Boys' film makes a return cameo appearance. Look - 'Bad Boys 2' was one of those rare films where the sequel was better than the original, so there were a lot of high hopes riding on #3, especially given the exceptionally long period between drinks. But I'm afraid all those expectations have been crushed, and what's left is a mediocre offering that will go down as the third best 'Bad Boys' film... possibly until 'Bad Boys 4' arrives.
- Jess Fenton

Read Jess' full article...
https://www.maketheswitch.com.au/article/review-bad-boys-for-life-whatcha-gonna-do-when-theres-nothing-new"
1022796,Wish,/vgJZSqKMXWDDx09iSIStGKfHMku.jpg,2023-11-13,296.896,"_The Super Mario Bros. Movie_ is like Fruit Stripe Gum. It’s super colorful and eyecatching, but it seems to instantly lose its flavor and charm. The film is visually stunning and Jack Black is outstanding as Bowser. The big action sequences are like big budget versions of the Mario video games playthroughs with little welcome surprises thrown in.

But the film is massively unfunny, the characters are extremely flat, and the flimsy writing is about as complex as an unkempt mustache.

**Full review:** https://boundingintocomics.com/2023/04/06/the-super-mario-bros-movie-review-plunging-rainbow-colored-nostalgia-to-death/"
502356,The Super Mario Bros. Movie,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,2023-04-05,301.35,"FULL SPOILER-FREE REVIEW @ https://fandomwire.com/the-first-omen-review-a-must-watch/

""The First Omen holds many narrative issues and a too-safe ending, but it deserves to be seen on the big screen due to its grotesque practical effects, hauntingly well-built atmosphere, and one of the most impressive, transformative performances of the year by Nell Tiger Free.

Debutant filmmaker Arkasha Stevenson clearly leaves her mark on a technically sublime film that easily becomes the best installment of the franchise after the original movie.

Lead yourself into temptation and embrace the incarnated evil. You won't regret it.""

Rating: B-"
1026999,Kleks Academy,/ymbECZscR8BTkdvXziSinMIckAz.jpg,2024-01-05,247.016,"""It is a bold undertaking, to readjust what is expected of the MCU/Avengers formula, and there are moments when the sheer scale and momentum match the narrative ambition...""

Read the full review here: http://screen-space.squarespace.com/reviews/2018/4/25/avengers-infinity-war.html"
634492,Madame Web,/rULWuutDcN5NvtiZi4FRPzRYWSh.jpg,2024-02-14,264.96,"We start off with an heavily pregnant woman deep in the Peruvian jungle looking for a very rare spider with her pal ""Ezekiel"" (Tahar Rahim). Guess what? Yep - she finds it, and almost immediately too! Anyway, it turns out that her pal isn't so friendly after all and pretty sharpish she is shot and face up in a pool of healing waters where her baby is being delivered by a jungle people with spidey-skills. Advance twenty-odd years and we meet paramedic ""Cassie"" (Dakota Johnson) who drives around with her partner ""Ben"" (Adam Scott), indifferently saving folks from disaster. It's one such disaster, though, that sees her tumbled deep into the river and having to be rescued by her buddy. This trauma appears to trigger something weird. She is getting flash-fronts. She can see the tiniest snippets of the future - and that doesn't usually bode well for anyone, including her! A trip on a train to a funeral proves decisive as three of the other passengers also feature in her dreams - all being the targets of a mysterious lycra-clad tunnel-climber bent on slaughter. Can she rescue them and find out just what's going on? Well possibly, but the story is just thin and the characters so undercooked that I didn't really care. The whole arachnid story line is under-developed to the point that I couldn't see what her skills really had to do with a spider at all. Tahar Rahim seemed uncertain if he was supposed to be ""Deadpool"" and/or Antonio Banderas and hats have to come off to Celeste O'Connor for playing the entirely obnoxious and attitudinal ""Mattie"" with quite such aplomb. The denouement is straight out of ""Highlander"" (1986) and I'm afraid that rather summed this up. Not an original bone in it's small and squidgy body, over-scripted and made for the sake of it. Sure, it's all about team bonding, trust and finding yourself (quite literally), but the readiness with which all concerned buy into this increasingly repetitive and whacky scenario is just daft. Like the whole multi-verse concept, the studios have decided to take super-hero films and flog them to death without worrying about concept, character or a decent story, and though Johnson does try to lift this where she can, it's ends up being something akin to one of those ""Superman"" television episodes we used to watch with Dean Cain - only with monotonous time-shifting!"
558144,Deadpool: No Good Deed,/wlKU9yB0Q8nfPMakBcSBT0JGS7.jpg,2017-03-03,393.236,"The opening bars of ""Pure Imagination"" give us a clue as to what's coming next, and for the most part it's a strong testament to the engaging and charismatic man playing the eponymous chocolatier. He arrives is a town controlled by a chocolate cartel that is determined to use any means possible to ensure he can't fulfil his dream. That dream? Well ever since he was a child, he has wanted to make chocolate as well as his mother (Sally Hawkins). To do that, though, he needs a shop - and without a silver sovereign to his name that's not going to happen. It's winter, so his first order of business is somewhere to sleep. Luckily (?!?) ""Bleacher"" (Tom Davis) finds him on a cold bench and takes him to the welcoming arms of ""Mrs. Scrubbit"" (Olivia Colman) who offers him a bed for the night, though pretty soon he realises it's more of a bed in return for a life of indentured laundry servitude. Still, he's ingenious and he doesn't lose sight of his goal, so together with his fellow inmate ""Noodle"" (Calah Lane) and book-keeper ""Abacus Crunch"" (Jim Carter) they concoct a plan to addict the population to the young man's sweets whilst bringing down the evil trio of truffle terrorisers and ensuring ""Scrubbit"" and ""Bleacher' get their comeuppance too!. Meantime ""Wonka"" has other problem. Someone is pinching his product! An elaborate trap and a large jar introduce us to a tiny ""Oompa-Loompa"" (Hugh Grant) who looks like he's spent way too long on the sun-bed. With his own debt to pay, the two agree an alliance that - well we all know what happens to that. It's a little over-choreographed, I think, and the original songs are not especially memorable, but it doesn't hang about and there's no doubting that Chalamet is enjoying himself, and that's a little bit contagious and we head to a denouement that takes fondue to a ridiculous level... It features a strong and well matched ensemble cast and though maybe a little too long, I did enjoy it."
